Name,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Pierre-Luc Dubois,C,58,13,35,48,21,40,17:09,2,7,95,13.7,1259,3,422,422,50.0,3,1,33.3
Adam Fox,D,58,5,43,48,5,28,23:13,1,15,100,5.0,1498,2,0,0,0.0,0,0,0.0
Alex Ovechkin,LW,42,30,17,47,22,10,17:45,8,6,159,18.9,830,6,0,1,0.0,1,0,0.0
Brad Marchand,LW,59,21,26,47,-7,60,18:38,5,8,168,12.5,1382,5,4,7,36.4,0,0,0.0
Josh Morrissey,D,57,8,39,47,10,22,24:00,1,17,118,6.8,1540,1,0,0,0.0,0,0,0.0
Jordan Kyrou,C,59,24,23,47,12,10,17:52,6,6,164,14.6,1254,4,4,9,30.8,2,0,0.0
Robert Thomas,C,47,16,31,47,7,18,19:55,1,8,112,14.3,1138,3,519,393,56.9,2,0,0.0
Drake Batherson,RW,57,16,30,46,-11,14,18:28,9,15,128,12.5,1357,2,9,10,47.4,1,0,0.0
Anze Kopitar,C,55,13,33,46,10,2,19:16,3,11,71,18.3,1221,5,613,478,56.2,0,0,0.0
Nico Hischier,C,53,24,22,46,13,16,20:17,9,10,144,16.7,1286,2,702,572,55.1,0,0,0.0
Victor Hedman,D,55,9,36,45,9,24,23:29,2,17,129,7.0,1446,1,0,0,0.0,1,0,0.0
Jonathan Marchessault,RW,57,18,27,45,-16,31,18:16,4,13,168,10.7,1219,3,14,41,25.5,0,0,0.0
Tom Wilson,RW,58,26,19,45,15,52,18:43,10,5,131,19.8,1317,3,4,12,25.0,0,0,0.0
Rasmus Dahlin,D,48,9,36,45,8,32,24:18,4,11,123,7.3,1410,1,0,0,0.0,0,0,0.0
Evan Bouchard,D,58,9,36,45,16,22,23:33,0,17,171,5.3,1339,1,0,0,0.0,0,0,0.0
Seth Jarvis,C,51,22,23,45,1,12,19:24,6,7,132,16.7,1139,1,39,76,33.9,1,0,0.0
Logan Cooley,C,52,16,29,45,6,28,17:41,7,9,113,14.2,1142,1,233,289,44.6,0,0,0.0
Brady Tkachuk,LW,56,21,23,44,-2,101,18:36,11,7,234,9.0,1381,4,139,138,50.2,0,0,0.0
J.T. Miller,C,48,14,30,44,-4,37,17:53,3,15,96,14.6,1177,2,456,326,58.3,2,1,50.0
Jason Zucker,LW,54,18,26,44,4,53,16:02,9,7,99,18.2,1100,3,31,44,41.3,0,0,0.0
Tomas Hertl,C,58,22,22,44,-12,18,17:10,10,8,144,15.3,1125,3,416,317,56.8,0,0,0.0
Alex Tuch,RW,56,20,24,44,16,31,19:20,0,5,132,15.2,1436,2,58,81,41.7,3,2,66.7
Nick Schmaltz,C,59,11,33,44,-12,8,18:57,5,14,125,8.8,1357,1,121,130,48.2,3,1,33.3
Anthony Cirelli,C,55,20,24,44,21,18,18:54,3,2,114,17.5,1277,1,456,448,50.4,0,0,0.0
Nazem Kadri,C,57,20,23,43,-14,57,19:01,4,11,192,10.4,1312,2,484,544,47.1,0,0,0.0
Jonathan Huberdeau,C,57,22,21,43,-6,28,19:06,7,7,107,20.6,1358,5,7,18,28.0,0,0,0.0
Carter Verhaeghe,C,59,15,28,43,-13,32,18:07,5,11,180,8.3,1293,4,10,21,32.3,0,0,0.0
Jared McCann,LW,60,15,28,43,5,14,17:22,2,8,142,10.6,1279,2,33,39,45.8,0,0,0.0
Connor McMichael,C,58,20,23,43,19,26,17:11,4,6,127,15.7,1244,4,27,35,43.5,0,0,0.0
JJ Peterka,RW,54,16,27,43,0,10,17:55,3,7,120,13.3,1190,3,2,4,33.3,3,2,66.7
Dylan Guenther,RW,47,21,22,43,4,18,16:40,9,11,129,16.3,957,6,7,10,41.2,0,0,0.0
Lane Hutson,D,58,4,39,43,-17,32,22:23,1,18,67,6.0,1336,0,0,0,0.0,1,0,0.0
Andrei Svechnikov,RW,57,18,24,42,-7,38,17:32,9,7,157,11.5,1145,2,1,3,25.0,2,1,50.0
Dylan Holloway,LW,59,17,25,42,10,10,16:35,3,6,134,12.7,1194,4,59,79,42.8,2,0,0.0
William Eklund,LW,54,12,30,42,-4,22,19:34,6,7,99,12.1,1159,1,9,20,31.0,2,1,50.0
Macklin Celebrini,C,47,18,24,42,-19,22,19:43,6,8,159,11.3,941,4,331,349,48.7,3,0,0.0
Bryan Rust,RW,49,20,22,42,-23,16,19:31,3,7,124,16.1,1219,4,8,4,66.7,4,1,25.0
Teuvo Teravainen,C,58,13,29,42,-17,6,16:50,6,13,89,14.6,1121,0,25,35,41.7,3,3,100.0
Troy Terry,RW,52,16,26,42,3,16,19:01,4,6,123,13.0,1115,3,7,18,28.0,4,1,25.0
Anders Lee,LW,57,23,18,41,15,20,17:20,4,2,162,14.2,1186,2,5,11,31.3,0,0,0.0
Sean Monahan,C,41,14,27,41,17,14,19:26,4,5,106,13.2,964,2,456,430,51.5,2,1,50.0
Bo Horvat,C,56,19,22,41,10,6,20:01,3,2,166,11.4,1283,5,522,346,60.1,3,1,33.3
Matvei Michkov,RW,57,17,24,41,-8,38,16:02,6,8,126,13.5,1100,3,18,21,46.2,4,1,25.0
Erik Karlsson,D,60,6,34,40,-22,18,23:05,1,10,148,4.1,1553,0,0,0,0.0,0,0,0.0
Dougie Hamilton,D,59,9,31,40,10,28,19:57,5,10,174,5.2,1397,3,0,0,0.0,1,1,100.0
Mika Zibanejad,C,58,12,28,40,-22,18,18:19,4,11,128,9.4,1324,0,428,385,52.6,0,0,0.0
Chandler Stephenson,C,59,10,30,40,-13,22,19:38,1,16,59,16.9,1333,1,587,543,51.9,0,0,0.0
John Carlson,D,58,4,35,39,22,18,23:49,1,11,124,3.2,1437,0,0,0,0.0,1,0,0.0
Pavel Buchnevich,LW,57,12,27,39,3,17,18:55,2,7,107,11.2,1271,0,80,138,36.7,2,0,0.0
Ryan Donato,C,56,19,20,39,-9,30,15:11,2,8,127,15.0,970,2,170,202,45.7,2,1,50.0
Roope Hintz,C,54,23,16,39,7,16,16:56,5,4,122,18.9,1240,5,289,238,54.8,0,0,0.0
Jakob Chychrun,D,53,17,22,39,23,36,21:04,5,9,128,13.3,1140,5,0,0,0.0,1,0,0.0
Kent Johnson,C,44,19,20,39,-1,10,17:28,3,8,87,21.8,890,3,0,4,0.0,4,3,75.0
Dmitri Voronkov,LW,49,19,20,39,17,41,17:27,7,3,108,17.6,978,1,21,30,41.2,0,0,0.0
Jamie Benn,LW,58,15,23,38,5,60,15:41,1,6,104,14.4,1234,4,222,177,55.6,0,0,0.0
Roman Josi,D,53,9,29,38,-26,18,25:01,2,15,150,6.0,1441,1,0,0,0.0,0,0,0.0
Kyle Palmieri,C,57,17,21,38,-5,14,18:15,2,4,109,15.6,1296,1,10,16,38.5,3,1,33.3
Tyler Toffoli,C,56,21,17,38,-17,10,16:37,4,8,159,13.2,1092,1,9,8,52.9,0,0,0.0
Vincent Trocheck,C,58,17,21,38,-5,38,21:11,4,6,148,11.5,1395,3,665,445,59.9,1,1,100.0
Kevin Fiala,LW,54,23,15,38,-6,32,18:37,7,7,161,14.3,1082,4,12,16,42.9,2,1,50.0
Timo Meier,RW,58,15,23,38,11,52,17:24,3,5,164,9.1,1222,2,7,12,36.8,1,1,100.0
Evgeni Malkin,C,50,10,27,37,-21,26,17:50,2,9,83,12.0,1072,2,178,243,42.3,1,1,100.0
Claude Giroux,RW,57,11,26,37,-1,16,18:46,2,9,107,10.3,1514,2,442,282,61.1,1,0,0.0
Brock Nelson,C,57,17,20,37,2,12,19:14,1,1,152,11.2,1332,5,462,411,52.9,1,0,0.0
Jaden Schwartz,C,60,19,18,37,-5,20,18:11,3,3,142,13.4,1234,5,19,25,43.2,0,0,0.0
Ryan Nugent-Hopkins,C,57,16,21,37,3,20,18:55,6,10,110,14.5,1193,4,162,164,49.7,1,0,0.0
Sam Bennett,C,57,19,18,37,-11,69,17:06,4,3,183,10.4,1283,2,365,415,46.8,0,0,0.0
Anton Lundell,C,58,13,24,37,12,24,16:45,2,4,114,11.4,1336,1,398,377,51.4,3,2,66.7
Matthew Knies,LW,54,21,16,37,4,26,18:20,3,5,92,22.8,1231,2,0,1,0.0,0,0,0.0
Pavel Dorofeyev,LW,58,23,13,36,-10,20,16:24,10,3,171,13.5,1081,4,3,11,21.4,3,0,0.0
Jake Sanderson,D,56,6,30,36,-16,8,24:21,4,17,130,4.6,1625,1,0,0,0.0,0,0,0.0
Cole Perfetti,C,58,11,25,36,17,12,15:06,5,8,101,10.9,1073,2,15,40,27.3,0,0,0.0
Mats Zuccarello,RW,45,12,24,36,3,16,19:33,2,8,98,12.2,814,3,12,13,48.0,2,1,50.0
Neal Pionk,D,58,8,28,36,17,42,22:14,4,7,100,8.0,1625,2,0,0,0.0,0,0,0.0
Mikhail Sergachev,D,54,10,26,36,-13,20,25:39,3,12,93,10.8,1674,3,0,0,0.0,0,0,0.0
Patrick Kane,RW,48,14,21,35,-12,8,17:31,8,11,107,13.1,945,6,3,5,37.5,2,1,50.0
Oliver Bjorkstrand,RW,59,15,20,35,-1,14,15:27,4,3,120,12.5,1054,1,2,4,33.3,2,1,50.0
Ivan Barbashev,C,48,16,19,35,15,8,16:58,1,0,80,20.0,918,3,7,12,36.8,0,0,0.0
Brock Boeser,RW,50,18,17,35,-17,16,17:45,7,7,102,17.6,1104,2,8,23,25.8,1,0,0.0
Jake DeBrusk,LW,57,21,14,35,-6,12,16:38,9,4,114,18.4,1252,3,5,13,27.8,2,1,50.0
Elias Pettersson,C,51,11,24,35,-4,12,18:51,5,7,93,11.8,1140,1,348,411,45.9,1,0,0.0
Moritz Seider,D,58,5,30,35,-2,28,25:15,1,16,116,4.3,1606,0,0,0,0.0,0,0,0.0
Adam Fantilli,C,58,17,18,35,-2,14,17:37,2,2,129,13.2,1151,1,300,423,41.5,5,1,20.0
Shane Wright,C,57,13,21,34,5,16,13:34,6,5,59,22.0,985,2,250,298,45.6,1,0,0.0
Ryan O'Reilly,C,54,14,20,34,-20,11,18:51,6,6,100,14.0,1263,3,516,390,57.0,1,1,100.0
Brayden Schenn,C,59,12,22,34,-6,48,17:33,2,3,106,11.3,1308,4,434,426,50.5,4,2,50.0
Artturi Lehkonen,LW,47,23,11,34,23,22,21:12,1,2,104,22.1,1122,4,5,8,38.5,0,0,0.0
Pavel Zacha,C,59,12,22,34,2,19,19:17,2,3,103,11.7,1431,4,277,252,52.4,1,0,0.0
Conor Garland,RW,57,14,20,34,-5,29,18:55,5,6,124,11.3,1319,2,4,8,33.3,1,0,0.0
Evgenii Dadonov,RW,58,16,17,33,12,6,14:03,4,2,98,16.3,1083,2,0,0,0.0,0,0,0.0
Steven Stamkos,C,57,17,16,33,-20,34,17:58,9,5,121,14.1,1204,5,302,287,51.3,1,1,100.0
Zach Hyman,LW,53,19,14,33,8,24,19:14,6,5,149,12.8,1057,6,1,3,25.0,0,0,0.0
Owen Tippett,RW,54,17,16,33,-7,14,16:33,0,6,138,12.3,1167,2,5,9,35.7,4,2,50.0
Kaapo Kakko,RW,57,10,23,33,4,30,15:22,3,2,89,11.2,1089,1,43,47,47.8,2,0,0.0
Fabian Zetterlund,LW,59,15,18,33,9,10,17:00,3,2,127,11.8,1128,0,27,18,60.0,0,0,0.0
Quinton Byfield,RW,55,11,22,33,7,30,18:29,1,2,105,10.5,1238,2,252,329,43.4,0,0,0.0
Barrett Hayton,C,59,15,17,32,4,25,15:49,3,2,109,13.8,1276,5,412,343,54.6,0,0,0.0
Alexis Lafreniere,LW,58,14,18,32,-18,24,17:32,2,2,127,11.0,1186,3,11,17,39.3,0,0,0.0
Matty Beniers,C,60,13,19,32,3,12,18:33,3,3,106,12.3,1258,1,422,478,46.9,2,0,0.0
Juraj Slafkovsky,LW,55,10,22,32,-8,25,16:49,2,5,78,12.8,994,1,5,9,35.7,1,0,0.0
Stefan Noesen,RW,57,19,13,32,-4,44,15:51,10,4,124,15.3,1189,5,36,36,50.0,0,0,0.0
Nick Paul,LW,51,18,14,32,7,20,16:30,2,3,95,18.9,1077,3,299,289,50.9,0,0,0.0
MacKenzie Weegar,D,57,6,26,32,13,27,23:40,3,12,129,4.7,1790,0,0,1,0.0,0,0,0.0
Colton Parayko,D,58,13,19,32,6,8,24:02,1,0,112,11.6,1637,4,0,0,0.0,0,0,0.0
Frank Vatrano,RW,56,17,15,32,-2,38,17:57,3,2,178,9.6,1244,1,10,14,41.7,0,0,0.0
Casey Mittelstadt,C,59,9,23,32,-13,18,17:11,1,9,76,11.8,1183,2,315,441,41.7,1,0,0.0
Ryan Strome,C,57,8,23,31,-3,40,17:01,0,5,101,7.9,1200,2,361,507,41.6,0,0,0.0
Shayne Gostisbehere,D,50,7,24,31,-7,22,18:23,4,14,91,7.7,1012,0,0,0,0.0,0,0,0.0
Elias Lindholm,C,59,11,20,31,-4,14,18:14,2,10,102,10.8,1460,2,552,458,54.7,0,0,0.0
Josh Norris,C,50,19,12,31,-6,34,18:23,6,5,92,20.7,1330,5,370,315,54.0,1,0,0.0
Morgan Geekie,C,54,19,12,31,4,20,16:09,3,3,112,17.0,1112,4,115,135,46.0,0,0,0.0
Thomas Harley,D,56,10,21,31,29,10,22:52,1,5,118,8.5,1417,1,0,0,0.0,0,0,0.0
Alex Laferriere,RW,51,15,16,31,15,14,16:47,2,2,123,12.2,991,4,17,28,37.8,1,0,0.0
Owen Power,D,56,6,25,31,-5,12,22:11,1,1,108,5.6,1545,0,0,0,0.0,0,0,0.0
Matt Coronato,RW,52,15,16,31,7,21,17:09,3,9,122,12.3,1087,2,43,54,44.3,1,0,0.0
Ryan McLeod,C,53,14,16,30,13,10,15:57,0,0,58,24.1,1179,1,394,360,52.3,0,0,0.0
Dylan Cozens,C,56,11,19,30,-13,51,17:18,2,2,127,8.7,1264,1,416,408,50.5,0,0,0.0
Simon Holmstrom,RW,50,14,16,30,7,6,16:14,1,2,63,22.2,1071,2,1,2,33.3,1,1,100.0
Will Cuylle,LW,58,15,15,30,6,30,14:48,2,1,106,14.2,1150,2,8,20,28.6,0,0,0.0
Phillip Danault,C,54,5,25,30,10,12,17:53,0,0,81,6.2,1188,1,435,383,53.2,0,0,0.0
Vladislav Namestnikov,C,54,10,20,30,19,32,14:59,2,8,68,14.7,1067,1,238,289,45.2,0,0,0.0
Morgan Rielly,D,58,7,23,30,-13,19,21:34,1,10,97,7.2,1617,2,0,0,0.0,0,0,0.0
Tyler Bertuzzi,LW,58,17,13,30,-30,43,16:09,8,4,97,17.5,1007,0,17,19,47.2,1,0,0.0
Warren Foegele,LW,55,15,15,30,22,12,15:59,0,0,129,11.6,1155,5,18,19,48.6,0,0,0.0
Jake Walman,D,46,6,24,30,-1,34,22:59,0,7,117,5.1,1203,1,0,0,0.0,0,0,0.0
Jordan Staal,C,58,10,19,29,11,14,15:23,0,0,82,12.2,1256,2,572,485,54.1,0,0,0.0
Nino Niederreiter,RW,58,14,15,29,15,18,14:44,2,6,113,12.4,1114,2,16,23,41.0,0,0,0.0
Reilly Smith,RW,57,10,19,29,0,22,15:37,1,3,89,11.2,1206,2,1,2,33.3,1,0,0.0
Sean Couturier,C,56,9,20,29,5,29,16:40,0,1,97,9.3,1169,1,473,367,56.3,2,0,0.0
Blake Coleman,C,57,12,17,29,-7,22,17:42,3,1,136,8.8,1285,3,35,30,53.8,0,0,0.0
Michael Bunting,LW,58,14,15,29,-18,48,15:15,9,6,110,12.7,1119,1,5,6,45.5,0,0,0.0
Mason Marchment,LW,40,14,15,29,10,37,15:30,1,5,91,15.4,770,3,5,10,33.3,0,0,0.0
Bowen Byram,D,56,7,22,29,11,22,23:10,0,2,68,10.3,1616,2,0,0,0.0,0,0,0.0
Mason McTavish,C,51,14,15,29,-5,28,16:31,4,4,110,12.7,1014,0,316,327,49.1,3,1,33.3
Cole Sillinger,C,53,9,20,29,-15,35,17:34,2,1,114,7.9,1128,2,254,292,46.5,0,0,0.0
Morgan Frost,C,56,13,15,28,-13,22,15:19,1,7,101,12.9,1096,2,356,337,51.4,2,1,50.0
Jackson LaCombe,D,50,9,19,28,2,16,21:10,1,4,105,8.6,1271,1,0,0,0.0,0,0,0.0
Tyson Foerster,RW,58,16,12,28,-5,39,16:01,4,1,89,18.0,1228,1,0,1,0.0,1,0,0.0
Matt Grzelcyk,D,60,1,27,28,-14,8,20:00,0,10,71,1.4,1495,0,0,0,0.0,0,0,0.0
Devon Toews,D,55,7,21,28,16,16,24:44,0,0,106,6.6,1523,3,0,0,0.0,0,0,0.0
Brandon Montour,D,59,10,18,28,-12,37,23:09,4,4,168,6.0,1323,2,0,0,0.0,0,0,0.0
Jack Roslovic,C,57,19,9,28,-10,4,13:48,1,1,101,18.8,988,2,86,66,56.6,0,0,0.0
Jean-Gabriel Pageau,C,54,10,17,27,5,21,16:50,2,1,92,10.9,1193,1,358,241,59.8,1,0,0.0
Scott Laughton,C,56,11,16,27,-14,21,14:53,0,0,98,11.2,1145,1,158,165,48.9,0,0,0.0
Seth Jones,D,41,7,20,27,-16,18,24:31,5,10,78,9.0,1066,2,0,0,0.0,0,0,0.0
Aaron Ekblad,D,51,3,24,27,9,43,23:29,0,9,99,3.0,1469,2,0,0,0.0,0,0,0.0
Travis Sanheim,D,59,6,21,27,-4,28,24:29,0,2,105,5.7,1823,0,0,0,0.0,0,0,0.0
Ivan Provorov,D,58,7,20,27,8,16,23:37,1,2,72,9.7,1434,0,0,0,0.0,0,0,0.0
Thomas Chabot,D,56,4,23,27,12,20,23:13,0,5,130,3.1,1593,1,0,0,0.0,0,0,0.0
Jake Evans,C,58,11,16,27,2,10,15:32,0,0,58,19.0,1117,5,403,368,52.3,0,0,0.0
Bobby Brink,RW,56,8,19,27,-9,14,14:07,2,2,78,10.3,1085,2,9,22,29.0,1,0,0.0
Jake Neighbours,LW,59,14,13,27,-6,37,16:02,5,4,98,14.3,1191,1,5,13,27.8,3,2,66.7
Mason Lohrei,D,54,3,24,27,-15,16,18:48,0,12,55,5.5,1260,0,0,0,0.0,0,0,0.0
Eeli Tolvanen,RW,60,16,10,26,0,14,13:42,1,3,97,16.5,1032,2,4,4,50.0,0,0,0.0
Pius Suter,C,56,14,12,26,2,10,16:28,2,2,88,15.9,1283,3,217,289,42.9,0,0,0.0
Jesperi Kotkaniemi,C,58,11,15,26,7,37,13:56,0,1,85,12.9,1025,1,264,261,50.3,0,0,0.0
Logan Stankoven,C,55,7,19,26,-1,4,15:13,1,5,143,4.9,1047,3,76,84,47.5,0,0,0.0
Bobby McMann,C,50,17,9,26,6,16,14:46,3,3,122,13.9,920,4,4,16,20.0,0,0,0.0
James van Riemsdyk,LW,51,12,14,26,-4,12,12:26,1,1,62,19.4,829,2,3,13,18.8,0,0,0.0
Adam Lowry,C,50,11,15,26,17,16,15:23,0,0,72,15.3,1103,4,427,397,51.8,0,0,0.0
Jordan Martinook,LW,58,10,16,26,14,10,15:23,0,0,85,11.8,1214,2,28,30,48.3,0,0,0.0
Vince Dunn,D,40,11,15,26,-7,23,22:06,2,6,94,11.7,910,3,0,0,0.0,0,0,0.0
Brett Howden,C,57,16,10,26,7,24,14:58,0,0,100,16.0,1093,3,139,129,51.9,0,0,0.0
Nick Foligno,LW,57,11,14,25,-14,44,16:24,2,2,76,14.5,1189,1,246,253,49.3,1,0,0.0
Alex Pietrangelo,D,55,3,22,25,6,12,22:38,0,0,101,3.0,1417,1,0,0,0.0,0,0,0.0
Taylor Hall,LW,54,9,16,25,-13,20,14:57,1,2,95,9.5,966,1,36,44,45.0,0,0,0.0
Brendan Gallagher,RW,58,15,10,25,-11,25,13:41,5,1,108,13.9,1025,1,0,5,0.0,0,0,0.0
Mattias Ekholm,D,57,8,17,25,10,24,22:38,3,2,126,6.3,1455,1,0,0,0.0,0,0,0.0
Mike Matheson,D,56,4,21,25,-9,43,24:37,1,9,107,3.7,1402,0,0,0,0.0,1,0,0.0
Trevor Moore,LW,46,10,15,25,5,8,17:03,1,1,94,10.6,996,1,0,5,0.0,1,1,100.0
Frederick Gaudreau,C,58,11,14,25,1,6,15:07,3,0,81,13.6,1041,1,357,357,50.0,2,1,50.0
Evan Rodrigues,C,59,13,12,25,-2,30,15:17,3,2,114,11.4,1193,1,71,82,46.4,1,1,100.0
Miro Heiskanen,D,50,5,20,25,7,10,25:09,0,7,108,4.6,1275,0,0,0,0.0,0,0,0.0
Eric Robinson,LW,58,12,13,25,10,8,12:08,0,0,80,15.0,914,1,7,23,23.3,0,0,0.0
Noah Cates,LW,55,12,13,25,7,10,15:07,1,1,75,16.0,1196,2,338,384,46.8,0,0,0.0
Dawson Mercer,C,59,13,12,25,8,12,17:44,2,1,98,13.3,1311,2,47,60,43.9,0,0,0.0
Brandt Clarke,D,53,4,21,25,8,36,16:23,2,5,97,4.1,1064,0,0,0,0.0,0,0,0.0
Maxim Tsyplakov,RW,53,7,18,25,7,33,15:52,0,2,74,9.5,1041,1,9,8,52.9,1,0,0.0
Noah Dobson,D,46,6,18,24,-8,16,24:01,0,7,143,4.2,1359,0,0,0,0.0,1,1,100.0
Luke Hughes,D,50,5,19,24,-1,12,20:13,0,6,76,6.6,1176,1,0,1,0.0,1,0,0.0
Cutter Gauthier,LW,57,11,13,24,1,14,14:16,2,4,120,9.2,1015,2,10,24,29.4,1,0,0.0
